Anime,Recommendation,Agree Votes
16918,17049,0
16918,17013,0
16918,17182,0
16919,16015,0
16919,9013,0
16919,4851,0
16919,15011,0
16919,10176,0
16919,2705,0
16919,4283,0
16919,8419,0
16919,9932,0
16919,2183,0
1692,1838,1
1692,2001,1
1692,3766,1
1692,2514,0
1692,1407,0
1692,2005,0
1692,1674,0
1692,3058,0
1692,2002,0
1692,3605,0
16923,15216,0
16923,15431,0
16923,9181,0
16923,13390,0
16923,16443,0
16923,15448,0
16923,4464,0
16923,10396,0
16923,5100,0
16923,14241,0
16925,9620,0
16925,14930,0
16925,9934,0
16925,9935,0
16925,12364,0
16925,9892,0
16925,9893,0
16925,10433,0
16925,10434,0
16925,10436,0
16926,14724,0
16926,1566,0
16926,241,0
16926,4181,0
16926,1291,0
16926,5854,0
16926,2695,0
16926,2306,0
16926,7998,0
16926,6539,0
16927,14882,0
16927,16929,0
16927,15268,0
16927,14653,0
16927,8974,0
16927,15252,0
16927,6431,0
16927,15542,0
16927,9441,0
16927,14034,0
16928,14882,0
16928,16929,0
16928,15268,0
16928,14653,0
16928,8974,0
16928,15252,0
16928,6431,0
16928,15542,0
16928,9441,0
16928,14034,0
16929,6431,0
16929,9441,0
16929,6943,0
16929,8088,0
16929,12079,0
16929,7876,0
16929,6269,0
16929,14454,0
16929,15319,0
16929,16714,0
1693,2675,0
1693,3457,0
1693,1365,0
1693,1445,0
1693,2546,0
1693,1359,0
1693,1275,0
1693,976,0
1693,1364,0
1693,3367,0
16930,12660,0
16930,6838,0
16930,16224,0
16930,6544,0
16930,14823,0
16930,5657,0
16930,7739,0
16930,7147,0
16930,9884,0
16930,8544,0
16931,6658,0
16931,12784,0
16931,5814,0
16931,8620,0
16931,8621,0
16931,11465,0
16931,7131,0
16931,8308,0
16931,1477,0
16931,15911,0
16932,16935,0
16932,16934,0
16932,17156,0
16932,16936,0
16932,17194,0
16932,17136,0
16932,17142,0
16932,17144,0
16932,17175,0
16932,17180,0
16933,16935,0
16933,17156,0
16933,16936,0
16933,17194,0
16933,17136,0
16933,17142,0
16933,17144,0
16933,17175,0
16933,17180,0
16933,12467,0
16934,16932,0
16934,17156,0
16934,16936,0
16934,17194,0
16934,17136,0
16934,17142,0
16934,17144,0
16934,17175,0
16934,17180,0
16934,12467,0
16935,16932,0
16935,16933,0
16935,17156,0
16935,17194,0
16935,17136,0
16935,17142,0
16935,17144,0
16935,17175,0
16935,17180,0
16935,12467,0
16936,16932,0
16936,16933,0
16936,16934,0
16936,11111,0
16936,13931,0
16936,11593,0
16936,11416,0
16936,11419,0
16936,11420,0
16936,16776,0
16937,9457,0
16937,16210,0
16937,9456,0
16937,16761,0
16937,16918,0
16937,17003,0
16937,17002,0
16937,17049,0
16937,17013,0
16937,17182,0
16938,16755,0
16938,16817,0
16938,16816,0
16938,16818,0
16938,16847,0
16938,16742,0
16938,17000,0
16938,17008,0
16938,17007,0
16938,17009,0
16939,16364,0
16939,16876,0
16939,11293,0
16939,16752,0
16939,16751,0
16939,16837,0
16939,11927,0
16939,16913,0
16939,12368,0
16939,9973,0
1694,1068,3
1694,2960,2
1694,1122,1
1694,1152,1
1694,1040,1
1694,1243,1
1694,891,1
1694,5763,1
1694,825,1
1694,5224,0
16940,17189,0
16940,13169,0
16940,13171,0
16940,13172,0
16940,13173,0
16940,13174,0
16940,13175,0
16940,13176,0
16940,13177,0
16940,13178,0
16941,11468,0
16941,14926,0
16941,8440,0
16941,11583,0
16941,3245,0
16941,2996,0
16941,1733,0
16941,704,0
16941,15798,0
16941,1336,0
16942,14866,0
16942,14867,0
16942,3454,0
16942,11558,0
16942,2096,0
16942,16211,0
16942,17053,0
16942,17054,0
16942,13952,0
16942,12045,0
16943,7433,0
16943,12052,0
16943,3622,0
16943,2758,0
16943,6138,0
16943,5949,0
16943,5324,0
16943,2061,0
16943,1410,0
16943,4522,0
16944,212,0
16944,97,0
16944,213,0
16944,1631,0
16944,669,0
16944,2455,0
16944,2293,0
16944,5185,0
16944,16254,0
16944,10164,0
16946,11814,0
16946,6295,0
16946,5059,0
16946,10862,0
16946,15363,0
16946,12770,0
16946,11249,0
16946,11671,0
16946,14700,0
16946,10462,0
16947,11814,0
16947,6295,0
16947,5059,0
16947,10862,0
16947,15363,0
16947,12770,0
16947,11249,0
16947,11671,0
16947,14700,0
16947,10462,0
16948,12461,0
16948,15652,0
16948,11033,0
16948,13325,0
16948,11922,0
16948,11920,0
16948,15902,0
16948,15446,0
16948,14084,0
16948,15901,0
16949,15112,0
16949,15316,0
16949,16731,0
16949,14950,0
16949,15041,0
16949,10891,0
16949,14208,0
16949,14759,0
16949,15383,0
16949,15352,0
1695,612,1
1695,1734,0
1695,4069,0
1695,4704,0
1695,12932,0
1695,2925,0
1695,4054,0
1695,3740,0
1695,4423,0
1695,1110,0
16951,13695,0
16951,13239,0
16951,17078,0
16951,13345,0
16951,13846,0
16951,14236,0
16951,10189,0
16951,13998,0
16951,14513,0
16951,10190,0
16952,10178,0
16952,13567,0
16952,13566,0
16952,14071,0
16952,744,0
16952,8031,0
16952,5632,0
16952,3167,0
16952,15412,0
16952,9211,0
16953,14460,0
16953,15757,0
16953,11857,0
16953,13942,0
16953,14461,0
16953,11473,0
16953,15295,0
16953,15296,0
16953,12081,0
16953,12227,0
16954,6657,0
16954,6340,0
16954,12496,0
16954,7714,0
16954,14648,0
16954,12881,0
16954,1041,0
16954,9841,0
16954,15912,0
16954,13057,0
16956,2969,0
16956,13166,0
16956,9806,0
16956,14324,0
16956,12131,0
16956,2072,0
16956,2618,0
16956,1169,0
16956,7557,0
16956,10298,0
16957,9934,0
16957,14930,0
16957,9935,0
16957,12364,0
16957,16019,0
16957,14569,0
16957,16958,0
16957,15335,0
16957,9620,0
16957,16925,0
16958,10036,0
16958,9346,0
16958,9345,0
16958,17113,0
16958,14987,0
16958,12427,0
16958,12058,0
16958,16072,0
16958,13065,0
16958,11396,0
16959,13058,1
16959,8425,0
16959,10500,0
16959,16644,0
16959,8325,0
16959,11348,0
16959,15947,0
16959,5599,0
16959,7016,0
16959,14014,0
1696,8742,0
1696,4845,0
1696,2913,0
1696,7371,0
1696,4099,0
1696,4003,0
1696,10899,0
1696,4084,0
1696,4766,0
1696,2807,0
16960,8425,0
16960,10500,0
16960,16644,0
16960,8325,0
16960,11348,0
16960,15947,0
16960,8590,0
16960,14014,0
16960,11996,0
16960,11337,0
16961,14614,0
16961,13364,0
16961,17131,0
16961,14765,0
16961,11816,0
16961,13389,0
16961,5704,0
16961,13414,0
16961,12408,0
16961,15361,0
16962,16932,0
16962,16933,0
16962,16935,0
16962,16934,0
16962,16371,0
16962,16417,0
16962,16419,0
16962,16418,0
16962,16414,0
16962,16412,0
16963,16048,0
16963,16258,0
16963,16143,0
16963,3536,0
16963,11253,0
16963,7822,0
16963,9016,0
16963,8423,0
16963,15930,0
16964,13999,0
16964,16361,0
16964,16466,0
16964,14941,0
16964,14235,0
16964,14000,0
16964,4987,0
16964,6915,0
16964,17115,0
16964,6245,0
16965,12857,0
16965,12643,0
16965,14327,0
16965,9471,0
16965,5233,0
16965,12401,0
16965,15118,0
16965,13089,0
16965,4973,0
16965,10186,0
16966,14707,0
16966,17098,0
16966,16504,0
16966,15484,0
16966,16607,0
16966,16866,0
16966,13827,0
16966,8865,0
16966,14826,0
16966,11604,0
16967,12626,0
16967,10537,0
16967,13537,0
16967,10530,0
16967,16771,0
16967,9223,0
16967,13052,0
16967,9853,0
16967,11051,0
16967,4892,0
16968,9518,0
16968,11051,0
16968,13262,0
16968,16691,0
16968,11106,0
16968,11490,0
16968,13160,0
16968,12626,0
16968,9567,0
16968,10537,0
16969,9518,0
16969,11051,0
16969,13262,0
16969,16691,0
16969,11106,0
16969,11490,0
16969,13160,0
16969,12626,0
16969,9567,0
16969,10537,0
1697,2926,1
1697,9658,0
1697,8574,0
1697,6172,0
1697,5865,0
1697,9216,0
1697,3427,0
1697,2866,0
1697,5267,0
1697,14037,0
16970,9518,0
16970,11051,0
16970,13262,0
16970,16691,0
16970,11106,0
16970,11490,0
16970,13160,0
16970,12626,0
16970,9567,0
16970,10537,0
16972,16666,0
16972,10311,0
16972,14850,0
16972,16759,0
16972,15425,0
16972,16271,0
16972,15488,0
16972,16355,0
16972,15489,0
16972,15487,0
16973,9073,0
16973,16833,0
16973,16993,0
16973,12387,0
16973,10389,0
16973,13875,0
16973,16599,0
16973,11453,0
16973,11450,0
16973,11452,0
16975,10701,0
16975,15465,0
16975,16868,0
16975,14074,0
16975,11001,0
16975,15054,0
16975,4819,0
16975,4818,0
16975,14270,0
16975,13665,0
16976,10479,0
16976,11307,0
16976,12434,0
16976,10458,0
16976,3145,0
16976,3143,0
16976,3144,0
16976,17083,0
16976,4536,0
16976,4690,0
16978,8453,0
16978,16061,0
16978,16233,0
16978,16979,0
16978,16068,0
16978,16364,0
16978,13699,0
16978,16358,0
16978,13015,0
16978,15047,0
16979,16358,0
16979,15047,0
16979,15510,0
16979,16035,0
16979,12376,0
16979,15691,0
16979,15536,0
16979,15534,0
16979,16263,0
16979,11508,0
1698,777,2
1698,210,1
1698,1845,1
1698,2369,1
1698,277,1
1698,145,1
1698,12728,0
1698,11120,0
1698,6762,0
1698,7576,0
16980,13150,0
16980,14145,0
16980,14715,0
16980,14881,0
16980,15140,0
16980,15603,0
16980,15606,0
16980,15746,0
16980,15838,0
16980,15846,0
16982,13150,0
16982,14145,0
16982,14715,0
16982,14881,0
16982,15140,0
16982,15603,0
16982,15606,0
16982,15746,0
16982,15838,0
16982,15846,0
16983,1631,0
16983,1134,0
16983,2455,0
16983,212,0
16983,97,0
16983,213,0
16983,8973,0
16983,8406,0
16983,7198,0
16983,7646,0
16984,10805,0
16984,8991,0
16984,8785,0
16984,10854,0
16984,13356,0
16984,9705,0
16984,14205,0
16984,9701,0
16984,9714,0
16984,9637,0
16985,15070,0
16985,15464,0
16985,16425,0
16985,16440,0
16985,16435,0
16985,16447,0
16985,12998,0
16985,14328,0
16985,15470,0
16985,12994,0
16986,10707,0
16986,5696,0
16986,11026,0
16986,12522,0
16986,12383,0
16986,16307,0
16986,10680,0
16986,16196,0
16986,12380,0
16986,16426,0
16987,10925,0
16987,10692,0
16987,12392,0
16987,16490,0
16987,16538,0
16987,16541,0
16987,16540,0
16987,8778,0
16987,11946,0
16987,16718,0
16988,16466,0
16988,10821,0
16988,16869,0
16988,1027,0
16988,5012,0
16988,10805,0
16988,8991,0
16988,8785,0
16988,10854,0
16988,13356,0
1699,308,0
1699,16046,0
1699,12915,0
1699,5690,0
1699,2519,0
1699,2012,0
1699,2029,0
1699,899,0
1699,6187,0
1699,1753,0
16990,15070,0
16990,15464,0
16990,16425,0
16990,16440,0
16990,16435,0
16990,16447,0
16990,12998,0
16990,14328,0
16990,15470,0
16990,12994,0
16991,5368,0
16991,9889,0
16991,3547,0
16991,13577,0
16991,8502,0
16991,1245,0
16991,16163,0
16991,35,0
16991,4946,0
16991,7967,0
16992,14468,0
16992,11914,0
16992,14707,0
16992,8881,0
16992,16677,0
16992,17098,0
16992,8870,0
16992,5360,0
16992,4610,0
16992,3599,0
16993,9073,0
16993,16833,0
16993,16973,0
16993,12387,0
16993,10389,0
16993,13875,0
16993,16599,0
16993,11453,0
16993,11450,0
16993,11452,0
16994,15104,0
16994,15332,0
16994,16216,0
16994,15803,0
16994,16878,0
16994,16909,0
16994,16995,0
16994,16996,0
16994,15103,0
16994,9073,0
16995,15104,0
16995,15332,0
16995,16216,0
16995,15803,0
16995,16878,0
16995,16909,0
16995,16994,0
16995,16996,0
16995,15103,0
16995,9073,0
16996,15104,0
16996,15332,0
16996,16216,0
16996,15803,0
16996,16878,0
16996,16909,0
16996,16994,0
16996,16995,0
16996,15103,0
16996,9073,0
16998,16562,0
16998,3350,0
16998,2158,0
16998,538,0
16998,2950,0
16998,5676,0
16998,7022,0
16998,2060,0
16998,2155,0
16998,996,0
16999,15052,0
16999,15051,0
16999,10078,0
16999,9117,0
16999,4693,0
16999,3847,0
16999,16156,0
16999,15705,0
16999,15553,0
16999,16765,0
17,644,10
17,73,7
17,437,7
17,74,6
17,114,4
17,316,3
17,22,2
17,203,2
17,425,2
17,36,1
17,62,1
17,93,1
17,157,1
17,163,1
17,620,1
17,400,1
17,1015,1
17,888,1
17,1421,1
17,247,1
17,1053,1
17,1045,1
17,1684,1
17,58,1
17,1663,1
17,1210,1
17,936,1
17,2390,1
17,1902,1
17,2886,1
17,1794,1
17,181,1
17,109,1
17,1053,1
17,1045,1
17,1684,1
17,58,1
17,1663,1
17,1210,1
17,936,1
17,2390,1
17,1902,1
17,2886,1
170,4441,22
170,84,15
170,28,14
170,66,7
170,142,7
170,427,7
170,1182,6
170,1739,5
170,218,4
170,453,4
170,1179,4
170,580,4
170,443,3
170,641,2
170,38,2
170,997,2
170,1014,2
170,703,2
170,147,1
170,209,1
170,224,1
170,271,1
170,274,1
170,149,1
170,332,1
170,1065,1
170,758,1
170,1425,1
170,2,1
170,1089,1
170,693,1
170,1086,1
170,1866,1
170,2364,1
170,5329,1
170,1481,1
170,224,1
170,271,1
170,274,1
170,149,1
170,332,1
170,1065,1
170,758,1
170,1425,1
170,2,1
170,1089,1
1700,130,2
1700,168,2
1700,1166,1
1700,501,1
1700,1806,1
1700,852,1
1700,2097,1
1700,80,1
1700,2388,1
1700,692,1
1700,2258,1
1700,7188,1
1700,6417,1
1700,11196,1
1700,1623,1
1700,1957,1
1700,130,2
1700,168,2
1700,1166,1
1700,501,1
1700,1806,1
1700,852,1
1700,2097,1
1700,80,1
1700,2388,1
1700,692,1
17000,16755,0
17000,16818,0
17000,16817,0
17000,16816,0
17000,16847,0
17000,16938,0
17000,16742,0
17000,17008,0
17000,17006,0
17000,17007,0
17001,15181,0
17001,10742,0
17001,15412,0
17001,12405,0
17001,15513,0
17001,15112,0
17001,15316,0
17001,16731,0
17001,14950,0
17001,10681,0
17002,9457,0
17002,16210,0
17002,9456,0
17002,16761,0
17002,16918,0
17002,16937,0
17002,17003,0
17002,17049,0
17002,17013,0
17002,17182,0
17003,9457,0
17003,16210,0
17003,9456,0
17003,16761,0
17003,16918,0
17003,16937,0
17003,17002,0
17003,17049,0
17003,17013,0
17003,17182,0
17004,10805,0
17004,8991,0
17004,8785,0
17004,10854,0
17004,13356,0
17004,9705,0
17004,14205,0
17004,9701,0
17004,9714,0
17004,9637,0
17005,16755,0
17005,16818,0
17005,16817,0
17005,16816,0
17005,16847,0
17005,16938,0
17005,16742,0
17005,17000,0
17005,17008,0
17005,17009,0
17006,16755,0
17006,16817,0
17006,16816,0
17006,16818,0
17006,16847,0
17006,16938,0
17006,16742,0
17006,17000,0
17006,17007,0
17006,17009,0
17007,16755,0
17007,16818,0
17007,16817,0
17007,16816,0
17007,16847,0
17007,16938,0
17007,16742,0
17007,17000,0
17007,17008,0
17007,17006,0
17008,16755,0
17008,16817,0
17008,16816,0
17008,16818,0
17008,16847,0
17008,16938,0
17008,16742,0
17008,17000,0
17008,17007,0
17008,17005,0
17009,16755,0
17009,16818,0
17009,16817,0
17009,16816,0
17009,16847,0
17009,16938,0
17009,16742,0
17009,17000,0
17009,17006,0
17009,17007,0
1701,1522,2
1701,2130,2
1701,147,1
1701,931,1
1701,440,1
1701,189,1
1701,1514,1
1701,1360,1
1701,1085,1
1701,204,1
1701,12221,1
1701,1522,2
1701,2130,2
1701,147,1
1701,931,1
1701,440,1
1701,189,1
1701,1514,1
1701,1360,1
1701,1085,1
1701,204,1
17010,16755,0
17010,16818,0
17010,16817,0
17010,16816,0
17010,16847,0
17010,16938,0
17010,16742,0
17010,17000,0
17010,17008,0
17010,17006,0
17011,16755,0
17011,16817,0
17011,16816,0
17011,16818,0
17011,16847,0
17011,16938,0
17011,16742,0
17011,17000,0
17011,17008,0
17011,17007,0
17012,16755,0
17012,16818,0
17012,16817,0
17012,16816,0
17012,16847,0
17012,16938,0
17012,16742,0
17012,17000,0
17012,17008,0
17012,17006,0
17013,9457,0
17013,16210,0
17013,9456,0
17013,16761,0
17013,16918,0
17013,16937,0
17013,17003,0
17013,17002,0
17013,17049,0
17013,17182,0
17014,16911,0
17014,16910,0
17014,14244,0
17014,15966,0
17014,15488,0
17014,16355,0
17014,15489,0
17014,15487,0
17014,17097,0
17014,16759,0
17015,13082,0
17015,16916,0
17015,16911,0
17015,16910,0
17015,14244,0
17015,15966,0
17015,15488,0
17015,16355,0
17015,15489,0
17015,15487,0
17016,13082,0
17016,16916,0
17016,16911,0
17016,16910,0
17016,14244,0
17016,17014,0
17016,15966,0
17016,15488,0
17016,16355,0
17016,15489,0
17017,16755,0
17017,16818,0
17017,16817,0
17017,16816,0
17017,16847,0
17017,16938,0
17017,16742,0
17017,17000,0
17017,17008,0
17017,17006,0
17018,15856,0
17018,14678,0
17018,11565,0
17018,16650,0
17018,17060,0
17018,15621,0
17018,13415,0
17018,10200,0
17018,17045,0
17018,17134,0
17019,1032,0
17019,14216,0
17019,12543,0
17019,9421,0
17019,16244,0
17019,13841,0
17019,14597,0
17019,12541,0
17019,11704,0
17019,5161,0
1702,740,5
1702,5226,1
1702,578,0
1702,325,0
1702,2672,0
1702,2726,0
1702,4338,0
1702,5871,0
1702,3150,0
1702,575,0
17020,8636,0
17020,11847,0
17020,10255,0
17020,11008,0
17020,10319,0
17020,14521,0
17020,2258,0
17020,14978,0
17020,14816,0
17020,13516,0
17021,8123,0
17021,8260,0
17021,16674,0
17021,12918,0
17021,7936,0
17021,13859,0
17021,14911,0
17021,5421,0
17021,15046,0
17021,14046,0
17022,8123,0
17022,8260,0
17022,12918,0
17022,16674,0
17022,7936,0
17022,5421,0
17022,14046,0
17022,6147,0
17022,13859,0
17022,14911,0
17023,10426,0
17023,11461,0
17023,13218,0
17023,7986,0
17023,13200,0
17023,10206,0
17023,10207,0
17023,2366,0
17023,2990,0
17023,6698,0
17024,4907,0
17024,3213,0
17024,10323,0
17024,13682,0
17024,6518,0
17024,6071,0
17024,16529,0
17024,747,0
17024,1876,0
17024,2087,0
17026,8780,0
17026,16352,0
17026,16350,0
17026,14991,0
17026,15137,0
17026,15322,0
17026,15693,0
17026,14691,0
17026,16089,0
17026,16168,0
17027,5189,0
17027,14049,0
17027,4900,0
17027,15075,0
17027,5997,0
17027,10566,0
17027,5996,0
17027,986,0
17027,16509,0
17027,16064,0
17028,15190,0
17028,8471,0
17028,2407,0
17028,10822,0
17028,15250,0
17028,2641,0
17028,9490,0
17028,7240,0
17028,15729,0
17028,5801,0
1703,1709,4
1703,1811,2
1703,769,1
1703,10179,0
1703,2773,0
1703,8368,0
1703,811,0
1703,9139,0
1703,3432,0
1703,16432,0
17031,14329,0
17031,511,0
17031,9576,0
17031,6768,0
17031,7836,0
17031,5224,0
17031,6830,0
17031,3540,0
17031,4680,0
17031,12203,0
17038,12669,0
17038,16880,0
17038,15729,0
17038,15817,0
17038,15509,0
17038,9687,0
17038,16912,0
17038,13584,0
17038,13991,0
17038,14670,0
17039,11472,0
17039,17225,0
17039,9073,0
17039,15707,0
17039,15761,0
17039,13371,0
17039,9348,0
17039,14985,0
17039,10565,0
17039,13564,0
1704,2127,1
1704,3146,0
1704,10153,0
1704,15812,0
1704,10630,0
1704,11633,0
1704,4299,0
1704,10694,0
1704,1775,0
1704,9767,0
17040,17042,0
17040,17043,0
17040,16915,0
17040,16914,0
17040,16619,0
17040,15928,0
17040,11220,0
17040,15337,0
17040,15052,0
17040,15053,0
17041,17043,0
17041,16915,0
17041,16914,0
17041,16619,0
17041,15928,0
17041,11220,0
17041,15337,0
17041,15052,0
17041,15053,0
17041,15051,0
17042,17040,0
17042,16915,0
17042,16914,0
17042,16619,0
17042,15928,0
17042,11220,0
17042,15337,0
17042,15052,0
17042,15053,0
17042,15051,0
17043,17041,0
17043,17040,0
17043,16915,0
17043,16914,0
17043,16619,0
17043,15928,0
17043,11220,0
17043,15337,0
17043,15052,0
17043,15053,0
17044,14067,0
17044,16646,0
17044,9072,0
17044,1800,0
17044,1815,0
17044,3745,0
17044,3743,0
17044,3746,0
17044,3744,0
17044,4116,0
17045,17134,0
17045,16544,0
17045,16076,0
17045,15511,0
17045,13734,0
17045,7465,0
17045,9640,0
17045,7605,0
17045,6946,0
17045,15621,0
17046,11593,0
17046,11416,0
17046,11419,0
17046,11420,0
17046,17048,0
17046,11421,0
17046,11591,0
17046,11594,0
17046,11096,0
17046,11093,0
17047,11593,0
17047,11416,0
17047,11419,0
17047,11420,0
17047,11421,0
17047,11591,0
17047,11594,0
17047,11096,0
17047,11093,0
17047,11094,0
17048,17046,0
17048,17136,0
17048,17142,0
17048,17144,0
17048,17175,0
17048,17180,0
17048,16371,0
17048,16417,0
17048,16419,0
17048,16418,0
17049,9457,0
17049,16210,0
17049,9456,0
17049,16761,0
17049,16918,0
17049,16937,0
17049,17003,0
17049,17002,0
17049,17013,0
17049,17182,0
1705,108,1
1705,2293,1
1705,1734,0
1705,4069,0
1705,4704,0
1705,12932,0
1705,2925,0
1705,4054,0
1705,3740,0
1705,4423,0
17050,12362,0
17050,10935,0
17050,12425,0
17050,16813,0
17050,10934,0
17050,17122,0
17050,13313,0
17050,16712,0
17050,10295,0
17050,12360,0
17051,11827,0
17051,11550,0
17051,17052,0
